producto_id,categoria,marca,temporada,talla,color,precio_original,porcentaje_descuento,precio_actual,fecha_compra,cantidad_stock,calificacion_cliente,devolucion,motivo_devolucion
FB000795,Zapatos,Zara,Verano,XXL,Pink,173.15,0.0,173.15,2025-08-06,45,2.2,No,
FB000796,Accesorios,Zara,Otoño,,Blue,16.84,36.6,10.68,2025-08-06,34,1.7,No,
FB000797,Ropa de abrigo,Forever21,Verano,S,Purple,128.6,0.0,128.6,2025-08-06,11,2.3,No,
FB000798,Ropa de abrigo,Ann Taylor,Primavera,XXL,Green,131.74,0.0,131.74,2024-09-13,46,4.6,No,
FB000799,Pantalones,Forever21,Verano,XXL,White,28.15,12.7,24.57,2025-08-06,13,3.9,No,
FB000800,Ropa de abrigo,Forever21,Invierno,XL,Red,165.1,58.4,68.68,2025-08-06,29,1.2,No,
FB000801,Tops,Mango,Primavera,XL,Gray,49.62,0.8,49.22,2024-11-17,22,2.3,No,
FB000802,Tops,Banana Republic,Otoño,XL,Black,98.52,18.9,79.9,2025-08-06,37,4.1,Si,Artículo incorrecto
FB000803,Zapatos,Mango,Otoño,S,Green,94.19,30.8,65.18,2025-08-06,31,1.4,No,
FB000804,Accesorios,Forever21,Invierno,,Gray,23.5,0.0,23.5,2025-08-06,14,3.9,Si,Problema de calidad
FB000805,Pantalones,Zara,Otoño,S,Beige,109.36,0.0,109.36,2025-08-06,0,1.1,No,
FB000806,Accesorios,H&M,Otoño,,Blue,69.73,0.0,69.73,2025-08-06,7,1.1,Si,Discrepancia de color
FB000807,Zapatos,H&M,Verano,XS,Green,199.03,57.3,84.99,2025-08-06,37,3.4,No,
FB000808,Pantalones,Gap,Primavera,M,White,82.32,56.7,35.64,2024-12-23,41,,No,
FB000809,Pantalones,Uniqlo,Primavera,M,Navy,52.42,9.9,47.23,2024-10-16,42,3.5,No,
FB000810,Ropa de abrigo,Ann Taylor,Otoño,S,White,180.49,0.0,180.49,2025-08-06,18,2.5,Si,Artículo incorrecto
FB000811,Vestidos,Ann Taylor,Otoño,XL,White,63.02,0.0,63.02,2025-08-06,37,2.5,No,
FB000812,Tops,Mango,Primavera,XL,Red,97.05,0.0,97.05,2024-12-25,9,,No,
FB000813,Pantalones,Zara,Invierno,XXL,Pink,79.62,0.0,79.62,2025-08-06,37,4.1,No,
FB000814,Vestidos,Zara,Invierno,M,Red,82.5,0.0,82.5,2025-08-06,0,,No,
FB000815,Pantalones,Ann Taylor,Primavera,L,Purple,117.18,13.7,101.13,2025-08-02,5,4.8,No,
FB000816,Ropa de abrigo,Ann Taylor,Primavera,XS,Brown,174.05,0.0,174.05,2025-04-13,9,,No,
FB000817,Pantalones,Forever21,Primavera,XS,Brown,58.29,0.0,58.29,2025-01-07,22,2.3,No,
FB000818,Pantalones,H&M,Verano,M,White,61.42,57.5,26.1,2025-08-06,3,4.8,No,
FB000819,Accesorios,Zara,Invierno,,Pink,20.24,0.0,20.24,2025-08-06,20,4.1,No,
FB000820,Pantalones,Zara,Otoño,L,Red,88.58,0.0,88.58,2025-08-06,50,,No,
FB000821,Pantalones,Ann Taylor,Invierno,XXL,Purple,67.92,0.0,67.92,2025-08-06,23,1.8,Si,Problema de tamaño
FB000822,Accesorios,Ann Taylor,Otoño,,White,25.39,0.0,25.39,2025-08-06,42,1.8,No,
FB000823,Vestidos,Forever21,Invierno,S,Black,115.89,39.4,70.23,2025-08-06,14,3.8,Si,Dañado
FB000824,Pantalones,Forever21,Verano,XL,Blue,103.94,16.1,87.21,2025-08-06,6,4.9,Si,Cambio de opinión
FB000825,Zapatos,Gap,Invierno,L,Red,94.72,20.5,75.3,2025-08-06,24,3.6,No,
FB000826,Accesorios,Ann Taylor,Otoño,,Pink,23.28,0.0,23.28,2025-08-06,44,3.1,Si,Problema de calidad
FB000827,Tops,Gap,Verano,S,Pink,90.73,0.0,90.73,2025-08-06,14,1.1,No,
FB000828,Pantalones,H&M,Otoño,XXL,Green,25.74,0.0,25.74,2025-08-06,33,1.1,Si,Discrepancia de color
FB000829,Zapatos,Ann Taylor,Primavera,XL,Gray,162.97,0.0,162.97,2024-11-22,47,2.2,Si,Artículo incorrecto
FB000830,Accesorios,H&M,Invierno,,Black,50.33,8.7,45.95,2025-08-06,14,1.3,No,
FB000831,Zapatos,Uniqlo,Primavera,,Pink,60.38,0.0,60.38,2025-04-29,0,,No,
FB000832,Tops,Uniqlo,Verano,XXL,Black,103.65,0.0,103.65,2025-08-06,29,3.7,No,
FB000833,Pantalones,Gap,Primavera,L,Beige,75.14,0.0,75.14,2025-01-27,41,,Si,Cambio de opinión
FB000834,Zapatos,H&M,Invierno,S,Pink,88.0,0.0,88.0,2025-08-06,2,1.9,No,
FB000835,Vestidos,Ann Taylor,Invierno,XS,Red,69.54,0.0,69.54,2025-08-06,21,,No,
FB000836,Ropa de abrigo,Mango,Invierno,XS,Pink,209.52,0.0,209.52,2025-08-06,48,2.6,No,
FB000837,Zapatos,H&M,Otoño,XXL,Beige,97.42,0.0,97.42,2025-08-06,35,2.0,No,
FB000838,Vestidos,Uniqlo,Invierno,XS,White,154.6,0.0,154.6,2025-08-06,38,4.5,Si,Cambio de opinión
FB000839,Pantalones,Zara,Verano,XL,White,81.59,38.0,50.59,2025-08-06,31,1.2,No,
FB000840,Accesorios,Mango,Invierno,,Brown,48.04,0.0,48.04,2025-08-06,46,4.8,No,
FB000841,Tops,Banana Republic,Otoño,S,Green,70.77,0.0,70.77,2025-08-06,5,3.7,No,
FB000842,Ropa de abrigo,Forever21,Otoño,S,Gray,103.49,0.0,103.49,2025-08-06,12,1.8,No,
FB000843,Ropa de abrigo,Uniqlo,Primavera,L,Purple,138.89,0.0,138.89,2025-01-30,10,,No,
FB000844,Accesorios,H&M,Invierno,,Green,73.51,32.2,49.84,2025-08-06,17,,Si,Artículo incorrecto
FB000845,Pantalones,Zara,Primavera,M,Purple,82.37,0.0,82.37,2025-06-04,49,3.3,No,
FB000846,Vestidos,Ann Taylor,Verano,XS,Navy,81.71,18.0,67.0,2025-08-06,28,4.7,No,
FB000847,Vestidos,Banana Republic,Invierno,XXL,Navy,107.02,10.6,95.68,2025-08-06,6,,No,
FB000848,Pantalones,H&M,Verano,XL,Pink,103.23,18.7,83.93,2025-08-06,6,4.0,No,
FB000849,Tops,Gap,Otoño,L,Blue,100.48,17.6,82.8,2025-08-06,19,,No,
FB000850,Zapatos,Ann Taylor,Invierno,XL,White,160.87,53.7,74.48,2025-08-06,18,,No,
FB000851,Accesorios,Mango,Otoño,,White,78.39,0.0,78.39,2025-08-06,7,4.2,No,
FB000852,Ropa de abrigo,Zara,Primavera,S,Beige,168.38,23.1,129.48,2025-06-04,3,2.0,No,
FB000853,Zapatos,Banana Republic,Invierno,S,Navy,128.35,0.0,128.35,2025-08-06,20,2.5,No,
FB000854,Vestidos,Uniqlo,Primavera,XL,Gray,138.17,3.0,134.02,2025-04-04,34,4.1,No,
FB000855,Vestidos,Uniqlo,Otoño,M,Navy,52.45,0.0,52.45,2025-08-06,16,1.7,No,
FB000856,Zapatos,H&M,Invierno,XS,White,171.53,0.0,171.53,2025-08-06,12,4.8,No,
FB000857,Tops,Mango,Otoño,XXL,Brown,81.23,1.2,80.26,2025-08-06,10,4.9,No,
FB000858,Accesorios,Banana Republic,Primavera,,Blue,31.37,44.1,17.54,2024-09-13,11,3.4,No,
FB000859,Pantalones,Gap,Primavera,S,Red,93.89,0.0,93.89,2025-02-03,3,1.8,No,
FB000860,Pantalones,Uniqlo,Primavera,XL,Gray,54.84,0.0,54.84,2024-09-22,12,3.2,No,
FB000861,Vestidos,Zara,Invierno,L,Red,140.34,0.0,140.34,2025-08-06,23,2.8,Si,Cambio de opinión
FB000862,Tops,Banana Republic,Otoño,M,Red,51.88,16.8,43.16,2025-08-06,30,1.5,No,
FB000863,Vestidos,Mango,Primavera,S,Purple,136.2,44.3,75.86,2024-11-21,49,,No,
FB000864,Accesorios,H&M,Verano,,Brown,71.19,0.0,71.19,2025-08-06,14,2.8,No,
FB000865,Ropa de abrigo,Forever21,Primavera,S,Navy,241.37,44.9,132.99,2025-05-15,23,2.1,No,
FB000866,Ropa de abrigo,Gap,Otoño,XXL,Blue,198.26,51.3,96.55,2025-08-06,38,,No,
FB000867,Pantalones,Ann Taylor,Invierno,XXL,Beige,64.07,0.0,64.07,2025-08-06,34,,No,
FB000868,Pantalones,Zara,Otoño,XL,Gray,110.15,10.4,98.69,2025-08-06,36,1.6,No,
FB000869,Ropa de abrigo,Forever21,Primavera,XS,Blue,120.68,0.0,120.68,2024-12-21,6,1.9,No,
FB000870,Accesorios,Zara,Otoño,,Black,69.18,31.0,47.73,2025-08-06,9,2.7,Si,Problema de tamaño
FB000871,Vestidos,Ann Taylor,Otoño,L,Red,134.77,0.0,134.77,2025-08-06,36,4.8,No,
FB000872,Tops,Uniqlo,Primavera,S,Black,29.93,0.0,29.93,2024-10-10,13,,No,
FB000873,Accesorios,Gap,Invierno,,White,56.09,0.0,56.09,2025-08-06,21,4.9,No,
FB000874,Zapatos,Gap,Otoño,XS,Green,124.81,33.1,83.5,2025-08-06,45,2.4,No,
FB000875,Vestidos,Zara,Primavera,M,White,94.03,56.1,41.28,2024-12-16,16,1.2,No,
FB000876,Zapatos,Zara,Otoño,XS,Red,109.51,8.2,100.53,2025-08-06,12,,No,
FB000877,Accesorios,Mango,Invierno,,Navy,31.13,0.0,31.13,2025-08-06,29,4.7,No,
FB000878,Accesorios,Banana Republic,Otoño,,Blue,66.3,1.7,65.17,2025-08-06,28,1.6,No,
FB000879,Pantalones,H&M,Invierno,M,Red,66.63,28.4,47.71,2025-08-06,32,2.0,No,
FB000880,Pantalones,Mango,Primavera,L,Green,117.63,0.0,117.63,2024-09-28,18,1.2,No,
FB000881,Zapatos,Banana Republic,Invierno,M,Purple,174.53,0.0,174.53,2025-08-06,45,,No,
FB000882,Vestidos,Zara,Invierno,S,Green,152.65,0.0,152.65,2025-08-06,27,3.7,No,
FB000883,Ropa de abrigo,Ann Taylor,Verano,XL,Blue,83.24,0.0,83.24,2025-08-06,16,,No,
FB000884,Accesorios,Zara,Invierno,,Brown,40.18,0.0,40.18,2025-08-06,27,4.7,No,
FB000885,Pantalones,Mango,Primavera,XL,Red,73.77,22.8,56.95,2024-08-18,0,,No,
FB000886,Accesorios,Forever21,Invierno,,Red,71.3,0.0,71.3,2025-08-06,29,,No,
FB000887,Accesorios,Forever21,Verano,,Beige,50.3,52.8,23.74,2025-08-06,11,,No,
FB000888,Accesorios,H&M,Primavera,,Green,46.97,0.0,46.97,2025-02-24,33,2.6,No,
FB000889,Zapatos,Zara,Otoño,,Brown,162.9,0.0,162.9,2025-08-06,30,1.9,No,
FB000890,Pantalones,Forever21,Invierno,XL,White,57.14,0.0,57.14,2025-08-06,39,1.4,No,
FB000891,Zapatos,Ann Taylor,Primavera,L,Purple,93.6,0.0,93.6,2024-09-09,49,4.3,No,
FB000892,Accesorios,Forever21,Primavera,,Brown,64.56,43.0,36.8,2024-08-06,36,3.9,No,
FB000893,Ropa de abrigo,Ann Taylor,Invierno,S,Navy,142.34,0.0,142.34,2025-08-06,43,,No,
FB000894,Zapatos,Gap,Primavera,XS,White,111.02,57.8,46.85,2025-05-19,11,2.2,No,
FB000895,Tops,Banana Republic,Invierno,,Black,29.16,49.0,14.87,2025-08-06,31,,No,
FB000896,Tops,Ann Taylor,Verano,XS,Black,30.46,0.0,30.46,2025-08-06,19,1.2,No,
FB000897,Accesorios,Forever21,Invierno,,Blue,31.32,0.0,31.32,2025-08-06,28,2.7,No,
FB000898,Pantalones,Uniqlo,Primavera,M,Pink,61.78,0.0,61.78,2025-07-30,24,3.5,No,
FB000899,Ropa de abrigo,Zara,Verano,M,Green,126.27,0.0,126.27,2025-08-06,1,4.7,No,
FB000900,Ropa de abrigo,Uniqlo,Invierno,L,White,147.53,0.0,147.53,2025-08-06,33,4.7,Si,Problema de calidad
FB000901,Accesorios,Banana Republic,Verano,,Red,36.98,12.2,32.47,2025-08-06,14,4.8,No,
FB000902,Zapatos,H&M,Otoño,M,Pink,172.41,0.0,172.41,2025-08-06,33,2.3,No,
FB000903,Accesorios,H&M,Primavera,,Pink,53.79,16.0,45.18,2024-10-01,32,,No,
FB000904,Zapatos,Mango,Verano,XS,Beige,80.56,0.0,80.56,2025-08-06,7,1.9,No,
FB000905,Accesorios,Mango,Otoño,,Pink,51.72,0.0,51.72,2025-08-06,35,3.7,Si,Dañado
FB000906,Pantalones,Mango,Primavera,XL,Pink,107.22,37.8,66.69,2025-07-11,21,2.9,No,
FB000907,Zapatos,H&M,Otoño,XXL,Green,174.99,50.1,87.32,2025-08-06,7,4.9,No,
FB000908,Vestidos,Forever21,Primavera,S,Blue,90.52,53.2,42.36,2025-07-28,37,2.2,No,
FB000909,Zapatos,Forever21,Verano,XXL,Green,94.93,16.6,79.17,2025-08-06,39,4.8,No,
FB000910,Zapatos,Banana Republic,Invierno,XS,Gray,179.82,0.0,179.82,2025-08-06,28,2.4,Si,Dañado
FB000911,Tops,Uniqlo,Primavera,,Brown,101.96,23.7,77.8,2025-05-21,29,3.6,No,
FB000912,Pantalones,Banana Republic,Primavera,S,Green,27.11,16.2,22.72,2024-12-08,10,2.4,Si,Cambio de opinión
FB000913,Ropa de abrigo,Gap,Verano,S,Black,141.83,0.0,141.83,2025-08-06,2,2.4,Si,Discrepancia de color
FB000914,Zapatos,Gap,Primavera,,Beige,156.34,37.0,98.49,2025-04-13,45,2.9,Si,Problema de tamaño
FB000915,Tops,Forever21,Verano,XS,Brown,81.84,0.0,81.84,2025-08-06,41,2.4,No,
FB000916,Pantalones,H&M,Otoño,L,Black,36.44,19.9,29.19,2025-08-06,39,1.8,No,
FB000917,Ropa de abrigo,Ann Taylor,Otoño,S,Pink,155.3,0.0,155.3,2025-08-06,9,3.0,No,
FB000918,Pantalones,Uniqlo,Otoño,XL,Red,84.04,28.5,60.09,2025-08-06,3,1.0,No,
FB000919,Zapatos,Gap,Otoño,XS,Brown,98.76,56.4,43.06,2025-08-06,22,4.5,No,
FB000920,Accesorios,Ann Taylor,Verano,,White,52.99,59.1,21.67,2025-08-06,50,3.4,Si,Problema de tamaño
FB000921,Pantalones,Uniqlo,Primavera,L,Red,39.84,0.0,39.84,2025-04-18,24,2.4,No,
FB000922,Accesorios,Ann Taylor,Primavera,,Green,40.01,0.0,40.01,2025-06-05,22,4.5,No,
FB000923,Ropa de abrigo,Ann Taylor,Verano,L,Navy,245.75,0.0,245.75,2025-08-06,12,,Si,Cambio de opinión
FB000924,Pantalones,Zara,Invierno,XL,Gray,102.25,0.0,102.25,2025-08-06,6,3.8,No,
FB000925,Tops,Ann Taylor,Verano,M,Gray,76.33,0.0,76.33,2025-08-06,15,2.0,Si,Artículo incorrecto
FB000926,Accesorios,Zara,Primavera,,Gray,51.79,39.0,31.59,2025-03-17,37,2.5,No,
FB000927,Ropa de abrigo,Zara,Primavera,XXL,Pink,141.24,12.9,123.02,2024-10-02,23,1.7,No,
FB000928,Accesorios,Uniqlo,Primavera,,Black,66.18,0.0,66.18,2025-05-23,20,1.7,No,
FB000929,Tops,Banana Republic,Verano,M,Navy,35.15,0.0,35.15,2025-08-06,38,2.2,No,
FB000930,Accesorios,H&M,Primavera,,Pink,35.62,41.2,20.94,2025-03-20,4,3.7,No,
FB000931,Accesorios,Forever21,Verano,,Green,35.64,0.0,35.64,2025-08-06,48,5.0,Si,Discrepancia de color
FB000932,Pantalones,Ann Taylor,Verano,L,Red,86.68,0.0,86.68,2025-08-06,2,,No,
FB000933,Accesorios,H&M,Otoño,,Pink,17.72,0.0,17.72,2025-08-06,9,1.2,No,
FB000934,Ropa de abrigo,Uniqlo,Otoño,XXL,Pink,87.95,13.3,76.25,2025-08-06,4,4.5,No,
FB000935,Ropa de abrigo,Mango,Primavera,XS,Gray,216.26,0.0,216.26,2025-04-16,26,1.1,No,
FB000936,Ropa de abrigo,Mango,Verano,S,Black,238.11,0.0,238.11,2025-08-06,49,,No,
FB000937,Zapatos,Uniqlo,Invierno,XXL,Pink,112.77,0.0,112.77,2025-08-06,11,4.1,No,
FB000938,Accesorios,Gap,Invierno,,Navy,39.02,44.8,21.54,2025-08-06,29,3.4,No,
FB000939,Tops,Ann Taylor,Primavera,XXL,Purple,69.77,0.0,69.77,2024-11-09,29,5.0,No,
FB000940,Vestidos,H&M,Primavera,M,Purple,124.92,48.4,64.46,2025-05-03,22,3.2,No,
FB000941,Vestidos,Banana Republic,Verano,,Purple,83.92,29.4,59.25,2025-08-06,20,2.1,Si,Problema de calidad
FB000942,Ropa de abrigo,Forever21,Otoño,XS,Beige,180.91,0.0,180.91,2025-08-06,10,3.8,No,
FB000943,Zapatos,Forever21,Primavera,XXL,Brown,120.11,0.0,120.11,2024-12-24,27,4.1,No,
FB000944,Ropa de abrigo,Forever21,Verano,XL,Red,225.01,0.0,225.01,2025-08-06,50,1.9,Si,Problema de tamaño
FB000945,Vestidos,Mango,Verano,L,Green,115.57,0.0,115.57,2025-08-06,32,3.0,No,
FB000946,Accesorios,Gap,Otoño,,Blue,21.2,19.0,17.17,2025-08-06,22,1.3,No,
FB000947,Pantalones,Zara,Primavera,XXL,Black,52.36,0.0,52.36,2025-04-22,35,,No,
FB000948,Accesorios,Ann Taylor,Otoño,,Gray,73.43,0.0,73.43,2025-08-06,22,2.3,No,
FB000949,Accesorios,Ann Taylor,Primavera,,Purple,70.75,0.0,70.75,2025-05-12,0,1.4,No,
FB000950,Accesorios,Gap,Otoño,,White,58.9,0.0,58.9,2025-08-06,39,4.0,No,
FB000951,Ropa de abrigo,Forever21,Invierno,L,Purple,104.78,16.9,87.07,2025-08-06,43,4.3,No,
FB000952,Accesorios,Forever21,Otoño,,Blue,55.3,0.0,55.3,2025-08-06,17,2.5,No,
FB000953,Pantalones,Gap,Verano,XS,Black,56.65,34.0,37.39,2025-08-06,23,4.3,No,
FB000954,Zapatos,Uniqlo,Otoño,XS,Pink,199.14,0.0,199.14,2025-08-06,18,,No,
FB000955,Zapatos,Zara,Otoño,M,Pink,128.68,0.0,128.68,2025-08-06,8,2.2,No,
FB000956,Ropa de abrigo,Uniqlo,Otoño,XL,Beige,150.37,51.9,72.33,2025-08-06,15,5.0,No,
FB000957,Vestidos,Forever21,Invierno,M,Pink,162.65,0.0,162.65,2025-08-06,36,1.4,No,
FB000958,Pantalones,Mango,Verano,XXL,White,28.9,0.0,28.9,2025-08-06,5,4.6,No,
FB000959,Accesorios,Forever21,Primavera,,Pink,75.59,38.8,46.26,2025-03-29,43,1.1,No,
FB000960,Tops,Zara,Primavera,S,Brown,30.9,5.5,29.2,2024-11-06,25,1.4,No,
FB000961,Ropa de abrigo,Mango,Verano,S,Blue,101.04,0.0,101.04,2025-08-06,35,3.5,No,
FB000962,Vestidos,Forever21,Otoño,S,White,54.81,0.0,54.81,2025-08-06,41,1.2,Si,Artículo incorrecto
FB000963,Zapatos,H&M,Verano,M,Navy,191.61,42.1,110.94,2025-08-06,28,4.0,No,
FB000964,Tops,Mango,Verano,XXL,Pink,100.5,0.0,100.5,2025-08-06,12,2.7,Si,Dañado
FB000965,Zapatos,Mango,Primavera,XXL,Green,92.35,23.6,70.56,2024-11-28,32,2.2,No,
FB000966,Zapatos,Ann Taylor,Verano,M,Gray,161.24,56.6,69.98,2025-08-06,8,2.1,No,
FB000967,Vestidos,Mango,Invierno,XS,Gray,68.03,6.3,63.74,2025-08-06,43,3.4,No,
FB000968,Zapatos,Ann Taylor,Otoño,XS,Purple,121.21,47.4,63.76,2025-08-06,45,3.0,Si,Cambio de opinión
FB000969,Tops,Zara,Invierno,L,Blue,69.6,28.8,49.56,2025-08-06,42,3.7,No,
FB000970,Ropa de abrigo,Banana Republic,Invierno,XS,White,222.5,18.7,180.89,2025-08-06,47,,No,
FB000971,Pantalones,Forever21,Otoño,XXL,Pink,25.58,54.5,11.64,2025-08-06,34,2.4,No,
FB000972,Vestidos,Mango,Verano,XL,Blue,54.46,6.6,50.87,2025-08-06,17,1.7,No,
FB000973,Pantalones,Forever21,Invierno,S,Pink,43.32,0.0,43.32,2025-08-06,0,2.6,No,
FB000974,Accesorios,Forever21,Invierno,,Red,75.09,0.0,75.09,2025-08-06,41,3.5,No,
FB000975,Vestidos,Uniqlo,Primavera,XS,Red,167.46,0.0,167.46,2024-08-18,4,1.3,No,
FB000976,Zapatos,Banana Republic,Otoño,L,Blue,111.24,34.3,73.08,2025-08-06,3,2.2,No,
FB000977,Pantalones,Uniqlo,Otoño,XXL,Navy,59.36,0.0,59.36,2025-08-06,16,,No,
FB000978,Zapatos,Banana Republic,Otoño,S,Navy,199.46,0.0,199.46,2025-08-06,15,1.4,No,
FB000979,Zapatos,Forever21,Otoño,M,White,72.75,50.2,36.23,2025-08-06,28,3.6,No,
FB000980,Pantalones,Mango,Otoño,XS,Pink,86.52,27.6,62.64,2025-08-06,47,1.1,No,
FB000981,Accesorios,Forever21,Primavera,,Blue,52.69,40.2,31.51,2024-11-15,7,2.7,No,
FB000982,Ropa de abrigo,Banana Republic,Otoño,L,Black,104.18,0.0,104.18,2025-08-06,12,5.0,No,
FB000983,Ropa de abrigo,H&M,Invierno,L,Red,132.38,58.2,55.33,2025-08-06,24,,No,
FB000984,Zapatos,H&M,Otoño,XL,Pink,64.4,0.0,64.4,2025-08-06,40,4.9,No,
FB000985,Pantalones,Zara,Verano,XL,Gray,34.07,0.0,34.07,2025-08-06,25,4.2,Si,Artículo incorrecto
FB000986,Pantalones,Zara,Invierno,XXL,Red,43.33,45.3,23.7,2025-08-06,1,3.4,No,
FB000987,Ropa de abrigo,Uniqlo,Primavera,XL,White,122.92,0.0,122.92,2024-11-06,41,2.9,No,
FB000988,Zapatos,Zara,Primavera,S,Gray,142.84,0.0,142.84,2025-02-14,36,,No,
FB000989,Zapatos,Gap,Verano,XXL,Black,131.55,0.0,131.55,2025-08-06,45,1.8,No,
FB000990,Ropa de abrigo,Zara,Primavera,S,Red,192.58,0.0,192.58,2025-04-17,16,1.2,No,
FB000991,Accesorios,Ann Taylor,Primavera,,Purple,33.56,0.0,33.56,2025-03-27,24,3.0,No,
FB000992,Accesorios,Uniqlo,Verano,,Blue,59.1,0.0,59.1,2025-08-06,29,1.3,No,
FB000993,Zapatos,Gap,Otoño,S,Gray,109.15,20.7,86.56,2025-08-06,28,2.0,Si,Cambio de opinión
FB000994,Pantalones,Ann Taylor,Otoño,,Beige,59.1,0.0,59.1,2025-08-06,47,4.6,No,
FB000995,Zapatos,Gap,Primavera,M,Purple,99.33,0.0,99.33,2025-05-21,16,3.9,No,
FB000996,Vestidos,Ann Taylor,Invierno,XL,Navy,92.75,0.0,92.75,2025-08-06,29,,Si,Cambio de opinión
FB000997,Tops,Zara,Verano,S,Beige,116.82,0.0,116.82,2025-08-06,34,,No,
FB000998,Ropa de abrigo,Ann Taylor,Verano,XL,Green,129.78,9.5,117.45,2025-08-06,17,4.0,No,
FB000999,Vestidos,Banana Republic,Primavera,XS,Brown,135.69,3.0,131.62,2024-08-29,16,,No,
FB001000,Vestidos,Gap,Otoño,,Red,48.14,28.3,34.52,2025-08-06,41,,No,
FB001001,Vestidos,Mango,Otoño,XS,Blue,142.96,47.7,74.77,2025-08-06,7,,No,
FB001002,Tops,Forever21,Primavera,L,Beige,51.72,0.0,51.72,2025-02-14,50,,No,
FB001003,Accesorios,Zara,Otoño,,Brown,18.3,38.3,11.29,2025-08-06,14,1.1,No,
FB001004,Ropa de abrigo,Mango,Primavera,L,Navy,214.99,29.0,152.64,2024-09-06,32,2.8,Si,Artículo incorrecto
FB001005,Accesorios,Gap,Primavera,,Red,20.77,0.0,20.77,2024-08-17,31,2.0,No,
FB001006,Accesorios,Gap,Verano,,Pink,77.96,0.0,77.96,2025-08-06,39,4.8,No,
FB001007,Accesorios,Zara,Otoño,,Purple,73.33,34.6,47.96,2025-08-06,45,2.1,No,
FB001008,Accesorios,Forever21,Otoño,,Purple,75.22,25.9,55.74,2025-08-06,31,1.9,Si,Discrepancia de color
FB001009,Pantalones,Gap,Otoño,XS,Black,46.65,24.2,35.36,2025-08-06,8,3.2,No,
FB001010,Vestidos,Mango,Otoño,XXL,Pink,108.19,0.0,108.19,2025-08-06,21,,No,
FB001011,Vestidos,Zara,Primavera,L,Red,62.82,0.0,62.82,2024-10-08,36,2.1,No,
FB001012,Tops,Zara,Verano,S,Pink,57.32,57.4,24.42,2025-08-06,46,3.1,No,
FB001013,Ropa de abrigo,H&M,Invierno,XXL,Green,153.59,0.0,153.59,2025-08-06,31,2.9,Si,Dañado
FB001014,Zapatos,Mango,Invierno,XL,Purple,101.14,0.0,101.14,2025-08-06,43,2.8,No,
FB001015,Pantalones,Ann Taylor,Primavera,XXL,Brown,43.89,15.6,37.04,2025-04-30,31,1.7,Si,Artículo incorrecto
FB001016,Ropa de abrigo,Zara,Invierno,S,Gray,130.16,47.5,68.33,2025-08-06,21,,No,
FB001017,Vestidos,Gap,Invierno,L,Black,153.12,0.0,153.12,2025-08-06,27,3.3,No,
FB001018,Tops,Forever21,Verano,XXL,Blue,37.12,12.1,32.63,2025-08-06,43,3.2,No,
FB001019,Tops,Mango,Verano,XXL,Purple,41.05,0.0,41.05,2025-08-06,24,,No,
FB001020,Zapatos,Forever21,Otoño,M,Navy,61.04,0.0,61.04,2025-08-06,43,1.9,No,
FB001021,Tops,Ann Taylor,Verano,S,Black,97.17,0.0,97.17,2025-08-06,35,3.0,No,
FB001022,Accesorios,Uniqlo,Verano,,Red,63.45,0.0,63.45,2025-08-06,4,3.9,No,
FB001023,Tops,Mango,Otoño,,Gray,117.39,0.0,117.39,2025-08-06,14,3.2,No,
FB001024,Tops,Banana Republic,Primavera,S,Brown,32.89,0.0,32.89,2025-07-08,6,4.6,No,
FB001025,Pantalones,Ann Taylor,Primavera,L,Blue,102.6,38.6,63.0,2025-05-10,14,4.0,No,
FB001026,Zapatos,Gap,Primavera,XXL,Navy,155.92,32.2,105.71,2024-10-02,5,2.0,No,
FB001027,Ropa de abrigo,Gap,Otoño,L,Purple,178.39,0.0,178.39,2025-08-06,29,4.2,No,
FB001028,Ropa de abrigo,H&M,Primavera,XL,Gray,151.1,0.0,151.1,2025-03-22,24,2.4,No,
FB001029,Tops,Forever21,Verano,XXL,Beige,91.03,55.4,40.6,2025-08-06,2,2.5,No,
FB001030,Tops,H&M,Otoño,M,Gray,89.03,41.3,52.26,2025-08-06,50,,No,
FB001031,Vestidos,Ann Taylor,Verano,S,Green,147.58,0.0,147.58,2025-08-06,10,4.3,No,
FB001032,Vestidos,Banana Republic,Verano,XL,Blue,79.98,0.0,79.98,2025-08-06,25,1.5,No,
FB001033,Vestidos,H&M,Otoño,XS,Beige,86.38,0.0,86.38,2025-08-06,40,2.7,No,
FB001034,Tops,Banana Republic,Verano,XXL,Brown,47.29,40.4,28.18,2025-08-06,26,4.4,No,
FB001035,Ropa de abrigo,Forever21,Primavera,L,Navy,196.54,22.6,152.12,2025-05-12,33,1.4,No,
FB001036,Tops,Zara,Primavera,XXL,Gray,72.72,0.0,72.72,2025-01-31,23,1.6,No,
FB001037,Tops,Gap,Verano,XXL,Beige,115.5,0.0,115.5,2025-08-06,36,,Si,Problema de calidad
FB001038,Accesorios,H&M,Verano,,Gray,68.22,8.1,62.69,2025-08-06,28,4.0,No,
FB001039,Tops,Mango,Otoño,XXL,Black,91.03,0.0,91.03,2025-08-06,20,2.1,No,
FB001040,Ropa de abrigo,Forever21,Otoño,XXL,Purple,100.39,16.5,83.83,2025-08-06,17,4.6,No,
FB001041,Tops,Gap,Otoño,XS,Navy,100.03,0.0,100.03,2025-08-06,39,1.2,No,
FB001042,Accesorios,Gap,Primavera,,White,50.14,29.2,35.5,2025-02-04,33,4.4,No,
